date_local,CO,CO_percent,NO2,NO2_percent
2023-04-21,23.0,96.0,23.0,96.0
2023-04-22,24.0,100.0,23.0,96.0
2023-04-23,23.0,96.0,23.0,96.0
2023-04-24,23.0,96.0,23.0,96.0
2023-04-25,24.0,100.0,23.0,96.0
2023-04-26,23.0,96.0,23.0,96.0
2023-04-27,23.0,96.0,23.0,96.0
2023-04-28,23.0,96.0,23.0,96.0
2023-04-29,24.0,100.0,23.0,96.0
2023-04-30,23.0,96.0,23.0,96.0
2023-05-01,24.0,100.0,23.0,96.0
2023-05-02,23.0,96.0,23.0,96.0
2023-05-03,23.0,96.0,23.0,96.0
2023-05-04,23.0,96.0,23.0,96.0
2023-05-05,23.0,96.0,23.0,96.0
2023-05-06,23.0,96.0,23.0,96.0
2023-05-07,24.0,100.0,23.0,96.0
2023-05-08,23.0,96.0,23.0,96.0
2023-05-09,23.0,96.0,23.0,96.0
2023-05-10,24.0,100.0,23.0,96.0
2023-05-11,24.0,100.0,23.0,96.0
2023-05-12,24.0,100.0,23.0,96.0
2023-05-13,23.0,96.0,23.0,96.0
2023-05-14,24.0,100.0,23.0,96.0
2023-05-15,23.0,96.0,23.0,96.0
2023-05-16,24.0,100.0,23.0,96.0
2023-05-17,24.0,100.0,23.0,96.0
2023-05-18,23.0,96.0,23.0,96.0
2023-05-19,23.0,96.0,23.0,96.0
2023-05-20,23.0,96.0,23.0,96.0
2023-05-21,24.0,100.0,23.0,96.0
2023-05-22,24.0,100.0,23.0,96.0
2023-05-23,24.0,100.0,23.0,96.0
2023-05-24,24.0,100.0,23.0,96.0
2023-05-25,23.0,96.0,23.0,96.0
2023-05-26,23.0,96.0,23.0,96.0
2023-05-27,24.0,100.0,23.0,96.0
2023-05-28,23.0,96.0,23.0,96.0
2023-05-29,23.0,96.0,23.0,96.0
2023-05-30,24.0,100.0,23.0,96.0
2023-05-31,23.0,96.0,23.0,96.0
2023-06-01,24.0,100.0,23.0,96.0
2023-06-02,23.0,96.0,23.0,96.0
2023-06-03,24.0,100.0,23.0,96.0
2023-06-04,23.0,96.0,23.0,96.0
2023-06-05,23.0,96.0,23.0,96.0
2023-06-06,24.0,100.0,23.0,96.0
2023-06-07,23.0,96.0,23.0,96.0
2023-06-08,18.0,75.0,18.0,75.0
2023-06-09,23.0,96.0,23.0,96.0
2023-06-10,23.0,96.0,23.0,96.0
2023-06-11,23.0,96.0,23.0,96.0
2023-06-12,24.0,100.0,23.0,96.0
2023-06-13,23.0,96.0,23.0,96.0
2023-06-14,23.0,96.0,23.0,96.0
2023-06-15,23.0,96.0,23.0,96.0
2023-06-16,24.0,100.0,23.0,96.0
2023-06-17,24.0,100.0,23.0,96.0
2023-06-18,24.0,100.0,23.0,96.0
2023-06-19,23.0,96.0,23.0,96.0
2023-06-20,23.0,96.0,23.0,96.0
2023-06-21,23.0,96.0,23.0,96.0
2023-06-22,24.0,100.0,23.0,96.0
2023-06-23,24.0,100.0,23.0,96.0
2023-06-24,24.0,100.0,23.0,96.0
2023-06-25,24.0,100.0,23.0,96.0
2023-06-26,14.0,58.0,17.0,71.0
2023-06-27,10.0,42.0,12.0,50.0
2023-06-28,15.0,63.0,16.0,67.0
2023-06-29,23.0,96.0,23.0,96.0
2023-06-30,23.0,96.0,23.0,96.0
2023-07-01,24.0,100.0,23.0,96.0
2023-07-02,24.0,100.0,23.0,96.0
2023-07-03,24.0,100.0,23.0,96.0
2023-07-04,24.0,100.0,23.0,96.0
2023-07-05,24.0,100.0,23.0,96.0
2023-07-06,24.0,100.0,23.0,96.0
2023-07-07,23.0,96.0,23.0,96.0
2023-07-08,24.0,100.0,23.0,96.0
2023-07-09,23.0,96.0,23.0,96.0
2023-07-10,24.0,100.0,23.0,96.0
2023-07-11,23.0,96.0,23.0,96.0
2023-07-12,24.0,100.0,23.0,96.0
2023-07-13,12.0,50.0,15.0,63.0
2023-07-14,24.0,100.0,23.0,96.0
2023-07-15,23.0,96.0,23.0,96.0
2023-07-16,23.0,96.0,23.0,96.0
2023-07-17,24.0,100.0,23.0,96.0
2023-07-18,23.0,96.0,23.0,96.0
2023-07-19,24.0,100.0,23.0,96.0
2023-07-20,24.0,100.0,23.0,96.0
2023-07-21,24.0,100.0,23.0,96.0
2023-07-22,23.0,96.0,23.0,96.0
2023-07-23,24.0,100.0,23.0,96.0
2023-07-24,24.0,100.0,23.0,96.0
2023-07-25,23.0,96.0,23.0,96.0
2023-07-26,23.0,96.0,23.0,96.0
2023-07-27,23.0,96.0,23.0,96.0
2023-07-28,23.0,96.0,23.0,96.0
2023-07-29,23.0,96.0,23.0,96.0
2023-07-30,23.0,96.0,23.0,96.0
2023-07-31,24.0,100.0,23.0,96.0
2023-08-01,23.0,96.0,23.0,96.0
2023-08-02,24.0,100.0,23.0,96.0
2023-08-03,23.0,96.0,23.0,96.0
2023-08-04,24.0,100.0,23.0,96.0
2023-08-05,24.0,100.0,23.0,96.0
2023-08-06,24.0,100.0,23.0,96.0
2023-08-07,24.0,100.0,23.0,96.0
2023-08-08,24.0,100.0,23.0,96.0
2023-08-09,24.0,100.0,23.0,96.0
2023-08-10,24.0,100.0,23.0,96.0
2023-08-11,24.0,100.0,23.0,96.0
2023-08-12,24.0,100.0,23.0,96.0
2023-08-13,24.0,100.0,23.0,96.0
2023-08-14,23.0,96.0,23.0,96.0
2023-08-15,24.0,100.0,23.0,96.0
2023-08-16,24.0,100.0,23.0,96.0
2023-08-17,24.0,100.0,23.0,96.0
2023-08-18,23.0,96.0,23.0,96.0
2023-08-19,23.0,96.0,23.0,96.0
2023-08-20,23.0,96.0,23.0,96.0
2023-08-21,24.0,100.0,23.0,96.0
2023-08-22,23.0,96.0,23.0,96.0
2023-08-23,23.0,96.0,23.0,96.0
2023-08-24,24.0,100.0,23.0,96.0
2023-08-25,23.0,96.0,23.0,96.0
2023-08-26,24.0,100.0,23.0,96.0
2023-08-27,24.0,100.0,23.0,96.0
2023-08-28,24.0,100.0,23.0,96.0
2023-08-29,24.0,100.0,23.0,96.0
2023-08-30,24.0,100.0,23.0,96.0
2023-08-31,23.0,96.0,23.0,96.0
2023-09-01,19.0,79.0,19.0,79.0
2023-09-02,23.0,96.0,23.0,96.0
2023-09-03,24.0,100.0,23.0,96.0
2023-09-04,24.0,100.0,23.0,96.0
2023-09-05,24.0,100.0,23.0,96.0
2023-09-06,24.0,100.0,23.0,96.0
2023-09-07,23.0,96.0,23.0,96.0
2023-09-08,24.0,100.0,23.0,96.0
2023-09-09,23.0,96.0,23.0,96.0
2023-09-10,23.0,96.0,23.0,96.0
2023-09-11,23.0,96.0,23.0,96.0
2023-09-12,17.0,71.0,19.0,79.0
2023-09-13,24.0,100.0,23.0,96.0
2023-09-14,23.0,96.0,23.0,96.0
2023-09-15,24.0,100.0,23.0,96.0
2023-09-16,23.0,96.0,23.0,96.0
2023-09-17,24.0,100.0,23.0,96.0
2023-09-18,24.0,100.0,23.0,96.0
2023-09-19,24.0,100.0,23.0,96.0
2023-09-20,24.0,100.0,23.0,96.0
2023-09-21,24.0,100.0,23.0,96.0
2023-09-22,24.0,100.0,23.0,96.0
2023-09-23,24.0,100.0,23.0,96.0
2023-09-24,24.0,100.0,23.0,96.0
2023-09-25,23.0,96.0,23.0,96.0
2023-09-26,23.0,96.0,23.0,96.0
2023-09-27,23.0,96.0,23.0,96.0
2023-09-28,24.0,100.0,23.0,96.0
2023-09-29,23.0,96.0,23.0,96.0
2023-09-30,23.0,96.0,23.0,96.0
2023-10-01,24.0,100.0,23.0,96.0
2023-10-02,24.0,100.0,23.0,96.0
2023-10-03,23.0,96.0,23.0,96.0
2023-10-04,23.0,96.0,23.0,96.0
2023-10-05,20.0,83.0,22.0,92.0
2023-10-06,23.0,96.0,23.0,96.0
2023-10-07,23.0,96.0,23.0,96.0
2023-10-08,24.0,100.0,23.0,96.0
2023-10-09,24.0,100.0,23.0,96.0
2023-10-10,22.0,92.0,23.0,96.0
2023-10-11,24.0,100.0,23.0,96.0
2023-10-12,23.0,96.0,23.0,96.0
2023-10-13,23.0,96.0,23.0,96.0
2023-10-14,24.0,100.0,23.0,96.0
2023-10-15,23.0,96.0,23.0,96.0
2023-10-16,23.0,96.0,23.0,96.0
2023-10-17,24.0,100.0,23.0,96.0
2023-10-18,24.0,100.0,23.0,96.0
2023-10-19,24.0,100.0,23.0,96.0
2023-10-20,24.0,100.0,23.0,96.0
2023-10-21,23.0,96.0,23.0,96.0
2023-10-22,23.0,96.0,23.0,96.0
2023-10-23,24.0,100.0,23.0,96.0
2023-10-24,23.0,96.0,23.0,96.0
2023-10-25,24.0,100.0,23.0,96.0
2023-10-26,24.0,100.0,23.0,96.0
2023-10-27,23.0,96.0,23.0,96.0
2023-10-28,23.0,96.0,23.0,96.0
2023-10-29,23.0,96.0,23.0,96.0
2023-10-30,24.0,100.0,23.0,96.0
2023-10-31,23.0,96.0,23.0,96.0
2023-11-01,23.0,96.0,23.0,96.0
2023-11-02,23.0,96.0,23.0,96.0
2023-11-03,23.0,96.0,23.0,96.0
2023-11-04,23.0,96.0,23.0,96.0
2023-11-05,23.0,96.0,23.0,96.0
2023-11-06,23.0,96.0,23.0,96.0
2023-11-07,23.0,96.0,23.0,96.0
2023-11-08,24.0,100.0,23.0,96.0
2023-11-09,24.0,100.0,23.0,96.0
2023-11-10,23.0,96.0,23.0,96.0
2023-11-11,23.0,96.0,23.0,96.0
2023-11-12,23.0,96.0,23.0,96.0
2023-11-13,23.0,96.0,23.0,96.0
2023-11-14,24.0,100.0,23.0,96.0
2023-11-15,23.0,96.0,23.0,96.0
2023-11-16,24.0,100.0,23.0,96.0
2023-11-17,24.0,100.0,23.0,96.0
2023-11-18,24.0,100.0,23.0,96.0
2023-11-19,24.0,100.0,23.0,96.0
2023-11-20,23.0,96.0,23.0,96.0
2023-11-21,17.0,71.0,20.0,83.0
2023-11-22,23.0,96.0,23.0,96.0
2023-11-23,23.0,96.0,23.0,96.0
2023-11-24,23.0,96.0,23.0,96.0
2023-11-25,23.0,96.0,23.0,96.0
2023-11-26,24.0,100.0,23.0,96.0
2023-11-27,23.0,96.0,23.0,96.0
2023-11-28,24.0,100.0,22.0,92.0
2023-11-29,23.0,96.0,23.0,96.0
2023-11-30,24.0,100.0,23.0,96.0
2023-12-01,24.0,100.0,23.0,96.0
2023-12-02,24.0,100.0,23.0,96.0
2023-12-03,23.0,96.0,23.0,96.0
2023-12-04,24.0,100.0,23.0,96.0
2023-12-05,8.0,33.0,8.0,33.0
2023-12-06,23.0,96.0,23.0,96.0
2023-12-07,24.0,100.0,23.0,96.0
2023-12-08,24.0,100.0,23.0,96.0
2023-12-09,23.0,96.0,23.0,96.0
2023-12-10,24.0,100.0,23.0,96.0
2023-12-11,20.0,83.0,8.0,33.0
2023-12-12,23.0,96.0,23.0,96.0
2023-12-13,15.0,63.0,18.0,75.0
2023-12-14,23.0,96.0,23.0,96.0
2023-12-15,24.0,100.0,23.0,96.0
2023-12-16,23.0,96.0,23.0,96.0
2023-12-17,23.0,96.0,23.0,96.0
2023-12-18,23.0,96.0,23.0,96.0
2023-12-19,24.0,100.0,23.0,96.0
2023-12-20,23.0,96.0,23.0,96.0
2023-12-21,22.0,92.0,22.0,92.0
2023-12-22,22.0,92.0,22.0,92.0
2023-12-23,23.0,96.0,23.0,96.0
2023-12-24,23.0,96.0,23.0,96.0
2023-12-25,24.0,100.0,23.0,96.0
2023-12-26,23.0,96.0,23.0,96.0
2023-12-27,19.0,79.0,21.0,88.0
2023-12-28,24.0,100.0,23.0,96.0
2023-12-29,24.0,100.0,23.0,96.0
2023-12-30,24.0,100.0,23.0,96.0
2023-12-31,23.0,96.0,23.0,96.0
