state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-20,Parts per million,No Events,16,67.0,Y,0.20625,0.3,8,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-21,Parts per billion,No Events,23.0,96.0,Y,7.434783,16.0,5.0,15.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-20,Parts per million,No Events,11,46.0,Y,0.2,0.2,13,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-21,Parts per billion,No Events,23.0,96.0,Y,7.434783,16.0,5.0,15.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-21,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-22,Parts per billion,No Events,23.0,96.0,Y,6.047826,13.2,8.0,12.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-21,Parts per million,No Events,23,96.0,Y,0.2,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-22,Parts per billion,No Events,23.0,96.0,Y,6.047826,13.2,8.0,12.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-22,Parts per million,No Events,23,96.0,Y,0.208696,0.3,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-23,Parts per billion,No Events,23.0,96.0,Y,4.086957,9.4,6.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-22,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-23,Parts per billion,No Events,23.0,96.0,Y,4.086957,9.4,6.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-23,Parts per million,No Events,23,96.0,Y,0.204348,0.3,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-24,Parts per billion,No Events,23.0,96.0,Y,4.652174,10.4,6.0,9.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-23,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-24,Parts per billion,No Events,23.0,96.0,Y,4.652174,10.4,6.0,9.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-24,Parts per million,No Events,23,96.0,Y,0.204348,0.3,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-25,Parts per billion,No Events,23.0,96.0,Y,4.226087,6.4,4.0,6.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-24,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-25,Parts per billion,No Events,23.0,96.0,Y,4.226087,6.4,4.0,6.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-25,Parts per million,No Events,23,96.0,Y,0.2,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-26,Parts per billion,No Events,23.0,96.0,Y,4.578261,7.8,21.0,7.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-25,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-26,Parts per billion,No Events,23.0,96.0,Y,4.578261,7.8,21.0,7.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-26,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-27,Parts per billion,No Events,23.0,96.0,Y,10.352174,32.0,6.0,30.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-26,Parts per million,No Events,23,96.0,Y,0.2,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-27,Parts per billion,No Events,23.0,96.0,Y,10.352174,32.0,6.0,30.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-27,Parts per million,No Events,23,96.0,Y,0.291304,1.1,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-28,Parts per billion,No Events,23.0,96.0,Y,4.782609,11.3,21.0,10.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-27,Parts per million,No Events,24,100.0,Y,0.3,0.5,7,6.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-28,Parts per billion,No Events,23.0,96.0,Y,4.782609,11.3,21.0,10.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-28,Parts per million,No Events,23,96.0,Y,0.221739,0.3,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-29,Parts per billion,No Events,23.0,96.0,Y,8.673913,20.0,18.0,19.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-28,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-29,Parts per billion,No Events,23.0,96.0,Y,8.673913,20.0,18.0,19.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-29,Parts per million,No Events,23,96.0,Y,0.243478,0.3,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-30,Parts per billion,No Events,23.0,96.0,Y,9.252174,27.9,6.0,25.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-29,Parts per million,No Events,24,100.0,Y,0.2375,0.3,9,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-30,Parts per billion,No Events,23.0,96.0,Y,9.252174,27.9,6.0,25.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-30,Parts per million,No Events,23,96.0,Y,0.247826,0.5,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-03-31,Parts per billion,No Events,23.0,96.0,Y,9.095652,30.2,6.0,28.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-30,Parts per million,No Events,24,100.0,Y,0.254167,0.3,0,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-03-31,Parts per billion,No Events,23.0,96.0,Y,9.095652,30.2,6.0,28.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-03-31,Parts per million,No Events,24,100.0,Y,0.241667,0.3,5,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-04-01,Parts per billion,No Events,23.0,96.0,Y,7.908696,24.3,6.0,23.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-03-31,Parts per million,No Events,23,96.0,Y,0.26087,0.7,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-04-01,Parts per billion,No Events,23.0,96.0,Y,7.908696,24.3,6.0,23.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-04-01,Parts per million,No Events,24,100.0,Y,0.275,0.4,6,5.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-04-02,Parts per billion,No Events,23.0,96.0,Y,2.317391,3.5,6.0,3.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-04-01,Parts per million,No Events,23,96.0,Y,0.256522,0.6,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-04-02,Parts per billion,No Events,23.0,96.0,Y,2.317391,3.5,6.0,3.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-04-02,Parts per million,No Events,23,96.0,Y,0.2,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-04-03,Parts per billion,No Events,23.0,96.0,Y,3.795652,7.8,21.0,7.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-04-02,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-04-03,Parts per billion,No Events,23.0,96.0,Y,3.795652,7.8,21.0,7.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-04-03,Parts per million,No Events,23,96.0,Y,0.226087,0.3,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-04-04,Parts per billion,No Events,23.0,96.0,Y,5.669565,9.2,10.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-04-03,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-04-04,Parts per billion,No Events,23.0,96.0,Y,5.669565,9.2,10.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-04-04,Parts per million,No Events,23,96.0,Y,0.213043,0.3,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-04-05,Parts per billion,No Events,23.0,96.0,Y,8.921739,24.5,5.0,23.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2023-04-04,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-09,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2023-04-05,Parts per billion,No Events,23.0,96.0,Y,8.921739,24.5,5.0,23.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2023-04-05,Parts per million,No Events,23,96.0,Y,0.234783,0.3,1,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-02-21,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2023-04-06,Parts per billion,No Events,23.0,96.0,Y,7.708696,24.6,6.0,23.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
